patient_id,HALLMARK_ADIPOGENESIS,HALLMARK_ALLOGRAFT_REJECTION,HALLMARK_ANDROGEN_RESPONSE,HALLMARK_ANGIOGENESIS,HALLMARK_APICAL_JUNCTION,HALLMARK_APICAL_SURFACE,HALLMARK_APOPTOSIS,HALLMARK_BILE_ACID_METABOLISM,HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_COAGULATION,HALLMARK_COMPLEMENT,HALLMARK_DNA_REPAIR,HALLMARK_E2F_TARGETS,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_ESTROGEN_RESPONSE_EARLY,HALLMARK_ESTROGEN_RESPONSE_LATE,HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_G2M_CHECKPOINT,HALLMARK_GLYCOLYSIS,HALLMARK_HEDGEHOG_SIGNALING,HALLMARK_HEME_METABOLISM,HALLMARK_HYPOXIA,HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_INFLAMMATORY_RESPONSE,HALLMARK_INTERFERON_ALPHA_RESPONSE,HALLMARK_INTERFERON_GAMMA_RESPONSE,HALLMARK_KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_UP,HALLMARK_MITOTIC_SPINDLE,HALLMARK_MTORC1_SIGNALING,HALLMARK_MYC_TARGETS_V1,HALLMARK_MYC_TARGETS_V2,HALLMARK_MYOGENESIS,HALLMARK_NOTCH_SIGNALING,HALLMARK_OXIDATIVE_PHOSPHORYLATION,HALLMARK_P53_PATHWAY,HALLMARK_PANCREAS_BETA_CELLS,HALLMARK_PEROXISOME,HALLMARK_PI3K_AKT_MTOR_SIGNALING,HALLMARK_PROTEIN_SECRETION,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,HALLMARK_SPERMATOGENESIS,HALLMARK_TGF_BETA_SIGNALING,HALLMARK_TNFA_SIGNALING_VIA_NFKB,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_UV_RESPONSE_DN,HALLMARK_UV_RESPONSE_UP,HALLMARK_WNT_BETA_CATENIN_SIGNALING,HALLMARK_XENOBIOTIC_METABOLISM
TCGA-A1-A0SE-01A-11R-A084-07,5.464120353290086,4.842038028169541,5.752365946459121,8.003826359287785,6.131076653941623,4.878270803840856,5.397159857084818,5.616135123003424,6.168476328737039,6.885628484876848,5.513837282802085,5.298694593992081,5.39625342805409,7.652094841496382,6.7739276477236325,6.4030232400106515,5.5836116936066045,5.316817766772882,6.432763451520084,4.546850534352347,5.383677651579951,6.292318448362925,5.039814712520507,3.58803653942242,3.197298012778153,4.41590709283247,4.658563092947778,2.5254498713053044,3.284508442574955,5.541103001221786,7.453698960270918,7.537874099554185,6.416520542257928,5.136046468232886,5.446212904642578,6.1218694281038495,5.808413809470849,5.996598327744457,5.689859863474142,5.282189573434249,6.387166159980865,7.244451566921289,4.6988396137701285,5.792199696923451,4.594755872609585,7.621708210573256,5.861671763078426,4.6486785055627,5.408072909371438,5.2187911378914915
TCGA-A1-A0SF-01A-11R-A144-07,5.48219877428314,5.3034300466538795,5.6971693795980975,6.729556587906388,5.891431654760801,4.299122130879916,5.058402802776964,5.292019577322448,5.1789083813055194,6.265692083834229,5.303533762478857,5.110154232975474,5.017802681047555,6.698450655750409,6.264302278428061,6.0217167106242755,5.245050377139373,4.800439030927718,6.022987820303947,4.051055747749484,4.714111086696341,6.075529906402648,4.8424522508645795,3.2084172675489713,3.044555837102757,4.551287518105088,4.724167769108383,1.731011494166713,3.3539508361358,5.053439088066825,6.937942204703182,7.318422408009256,6.15372336395356,4.758230690858266,4.545450904365163,6.049563963906582,5.783013185954502,5.600005319941809,5.320783661996477,5.0571986502015305,5.84046476372552,7.0756916974646735,4.4436744164327555,5.219434313113183,4.449719916856529,7.5449456196220215,5.195500528173719,4.641502821568495,4.926625364067888,4.901761887612368
TCGA-A1-A0SG-01A-11R-A144-07,5.469261283567008,4.891587248711009,5.645579767965843,8.378473312256908,6.056959955104458,4.89636369973143,5.393379232886205,5.05090726798353,5.815817745209745,7.187134927326615,5.607154284820887,5.384041738305532,4.882821134289365,7.530622285663828,6.596134036074945,6.455267732005089,5.435780113127826,4.5548668642029835,6.143047939984275,4.203997160308459,5.314520298211756,6.043851352349133,4.892610098151667,3.391311954464584,3.1518989593235913,4.697063483596571,4.856106231027438,2.2645303536802426,3.707695915588854,5.131344731981276,7.454280376355889,7.044526056593012,5.702313946001004,4.838159635044164,5.868467918299372,6.187550434776439,5.8010706201881055,5.640126379757721,5.311387750057253,5.255040922500022,5.988022654677644,6.904378203364204,3.9715417873926824,5.631786486605655,4.346024070447121,7.578899653604635,5.3775589683351095,4.618658167254358,5.338991420373625,4.860069959502767
TCGA-A1-A0SH-01A-11R-A084-07,5.240927093971379,4.841100582525909,5.8024019548881025,9.069752516481262,6.212111835235077,5.07280005629646,5.195767357956572,5.392586360731052,6.14201173101903,7.867545539398769,5.825458138517793,4.951408233976887,4.433717680313002,8.668179647657771,6.231631311144262,5.820686986659018,5.465411635557613,4.240613546469184,6.171599735157033,5.537543906579041,5.248693678620293,6.045023857321835,4.897190080457723,3.4614905298151144,3.3582217380634747,4.1711737475307755,4.544241467124818,1.6832028607522733,4.175472774541272,4.946645941030027,7.071764063414799,6.8083970239102785,5.364968960577523,5.155736935424414,5.177753408203745,5.662760724576891,5.534268821838624,5.761266175982481,5.536388818535728,5.124942733306247,6.255275710593533,6.677920581900071,3.796257898407808,5.6512796414187845,4.212593092865721,7.3069519103433,5.781045273459707,4.236265714606937,5.210510623333832,5.010602593349563
TCGA-A1-A0SI-01A-11R-A144-07,5.630257852339826,5.8359648711976755,5.973254213640827,9.156277981424324,6.395662255637363,4.802467252609822,5.658759160031017,5.576754951726709,5.54431713184532,7.98983730053211,6.313606070044032,5.439547664112104,5.782471816289862,8.520647582761987,5.853256166791459,5.070363082502208,5.735407002266032,5.4402405073853695,6.547407949366279,4.850017485270884,5.045505916893261,6.356525846326645,5.249134615761365,3.89977858160697,3.911039091402657,6.407289484341046,6.034136061414429,3.138904259643265,4.780305749884498,5.839170732637663,7.380489848172856,7.158674943788724,5.787144046945938,5.2198469692335445,5.287598678809444,6.107303250634996,6.167319458178136,5.730896410332917,5.570177998215771,5.454224647593652,6.243864577617917,7.31225541228262,5.326719691462474,5.727375341147492,5.116583267084506,7.28739230057043,5.547546651556124,5.055570587999068,5.25334115432386,5.506789504929988
TCGA-A1-A0SJ-01A-11R-A084-07,6.007822646145833,4.7299846357064705,6.311073475177949,7.843730719723589,6.349457586674245,5.792350088621303,5.48296322177342,5.451489611020389,6.124623452467333,7.13258600224423,5.809168694197059,5.256106298167788,5.374369423696146,7.257252856148477,6.292627720425355,6.662205112468042,5.664934746495354,5.320615821747536,6.382333302005373,4.53380281749587,5.293312696680644,6.623663042243481,4.89245272175937,3.670066801812849,3.4393462153996075,4.35520333440393,4.778015875853551,2.2828647226606176,3.7161108879082585,5.378669294614501,7.50532439044679,7.407852716648769,6.114905886815161,5.004567796237304,5.387754477124196,6.0397425348409515,5.872387979911331,5.851467985768634,5.647682425824516,5.252184238959278,6.390111514439667,8.126631546235592,4.656557149560626,6.061589206922786,4.828922329985524,7.607334932020643,5.660851383255001,5.262659913829747,5.159066354115349,5.497753929135451
TCGA-A1-A0SK-01A-12R-A084-07,5.37838940565699,4.104939870652078,5.114507426216033,7.5107831523402995,5.748296260342973,5.111636951546911,5.154207779993874,4.120719421583356,5.4089366139567545,5.589787174677408,4.571911974987833,6.482091954467828,7.334293127056871,6.410818131850064,5.579101817418059,3.8720489209188376,5.3148374512879,6.8443331503115346,6.454796473000737,4.800153562887113,4.892017759423414,6.691908415373241,5.128865236371372,3.701754164389383,2.9020086781726113,3.4047367683538807,4.0289203243050045,1.3004068007697094,3.3497065505898402,6.158414946351153,8.352879240804713,8.464609291003702,7.396804641468816,4.050696399723998,6.185934923794132,6.372593289068587,6.5829793102378416,5.301286122709935,4.876438335623579,5.347463315050373,6.166093514619382,6.74514589738724,6.796522861061645,5.9607615293273675,4.5217160815217765,6.787363247205339,4.977981142370445,5.0032948011306955,5.929684448914156,4.385155606846441
TCGA-A1-A0SM-01A-11R-A084-07,5.515835124429012,4.738890044238692,6.866358797567895,8.486086294362762,6.1220303348182945,4.384497550403738,5.512213582154734,5.374621716090631,5.753031497790128,7.586966959868611,5.735754608931112,5.105045110635808,5.110113466023115,7.928395199146364,5.775379727416487,5.414472028551424,5.581501080624378,5.0081796754875985,6.158893360260081,5.136035396036334,5.1475551554257795,6.4465128572987265,4.538070907510888,3.3689119642794534,3.7539842716704293,4.365440820407016,4.628161151057177,1.9495940809254066,4.18503871493188,5.160659933564049,7.620134861310789,7.199692330870791,5.741790432074258,4.8522862947825045,5.427189125076907,5.822864125867303,5.783497995964143,5.711005228015431,5.829998528897631,5.208434417312211,6.3478488388060175,6.858451011454932,4.496215779505069,5.782193124956694,4.688865246255148,7.734292585049135,5.543598733394057,4.678075716560368,4.983947273155635,5.222816106484964
TCGA-A1-A0SN-01A-11R-A144-07,5.663064386209061,5.650735912729505,6.7506795842255345,8.33773545341517,6.196238502975543,4.934453906440381,5.496289611980887,5.4898329064636044,6.088264656809483,7.250402691620982,5.822832513120424,5.510138022491083,5.813280020752496,7.681036724543971,6.1727083563109515,5.924272038551245,5.571921313073455,5.626585813736297,6.305355720313015,4.823553361198535,5.311919404719335,6.236845866457307,5.001781922635514,3.4296500700450734,3.69695654868097,5.223287508436728,5.299183730158548,1.951020668551974,4.445731453225061,5.705950137122683,7.892688192829815,7.589445528283968,6.553824424954788,4.664984345470648,5.814765561388537,6.3346202290472995,6.126937254769423,5.850635797873307,5.5913787771882255,5.366717329702108,6.457600132673304,7.391498884131267,5.012959427029112,6.195070583408601,4.735317854950829,7.742266619023055,5.714613840770492,4.863931738182546,5.475781199393181,5.285891826975984
TCGA-A1-A0SO-01A-22R-A084-07,5.65165077678971,4.5359282606400235,5.201911143737099,6.467267802265753,5.83930570381311,3.1029364829919657,5.088180328983923,5.125186969754106,5.577907867545094,5.323647479885159,4.614961376176466,6.083443552202181,6.771100797270691,5.597461119460882,4.606195775423048,3.214153603651563,5.525433589558428,6.341061431371619,6.314482460821834,2.742907322976302,5.378234976305444,5.725809372316964,4.664635372151299,3.5100854642258748,2.981063218987542,4.14882240035101,4.66355041577171,1.601158899544771,3.4363414530824112,5.995804649609245,7.503640594415568,7.812010818138995,6.730444121445233,3.6693278755391066,4.307064709667208,6.260586502393138,5.871421999452312,5.005543566873898,5.778927573360403,5.441523644720314,6.50147938448374,7.1317713664915185,5.876980699801493,4.6937234138670965,3.8686822638918796,6.736830560169792,4.169119501733634,4.536316791198248,5.965593153125931,4.841182726895074
TCGA-A1-A0SP-01A-11R-A084-07,5.730321454908755,5.498576483446087,5.958251803741816,7.679660763626371,6.100790128560402,4.850517532848005,5.590295235272176,4.8496286723034805,5.862472153944897,6.1682117431915335,5.480352770288299,5.330263737132141,6.050407669584352,6.735840069230449,5.600106486724025,5.095063007789816,5.377207231668158,6.032513269114647,6.537115254578807,4.893817792422444,5.036713621445565,6.954190177799629,5.564427415655563,3.924067184270418,4.031594407712855,5.0663942752442575,4.998144103642823,1.922376349446492,4.9500353337902645,5.670136598471675,8.001547314441854,7.875471999481199,7.01597890609567,4.593286707771991,6.359606925020907,6.291098989200618,5.475173571200194,5.438384453514339,5.353467133424761,5.323223480776437,5.874760558599868,7.562807679531983,5.4203673980736955,5.407069034246042,5.062310179859734,6.666822952536723,4.7360022507508726,5.152655623686378,5.365417917253049,4.965593715374283
TCGA-A1-A0SQ-01A-21R-A144-07,5.691133930359503,4.5175625982669585,6.810263834180329,6.415538906246661,5.559259588049319,5.2998973581547535,5.039869759273327,5.452213905332664,5.822715402590123,5.936956020986795,5.113726231394846,5.259367309343702,4.964908189525098,6.174315509346327,6.388178907699744,6.845616840463006,5.462500653361648,4.847598438332975,6.06648987248186,4.236593160640053,5.047742652163548,5.90261361463227,4.630522136901597,3.3062811422914153,3.047105148078495,4.0430057593022335,4.517525633727747,1.6911819488741913,3.4838963689953433,5.111826184667053,7.424058271532196,7.206301933844324,5.820564288720443,4.236370182377146,5.198183077668476,5.960942661033903,5.224725734504904,5.072054899570148,5.7785928675786895,5.050010479966118,5.9927433145031435,7.201439358872362,4.466512379615838,5.136026196263657,4.425983237815999,7.688349876841255,4.940850840929524,4.481063380990387,4.926006232399541,5.129182326773176
TCGA-A2-A04N-01A-11R-A115-07,5.255306137415808,4.833257077099025,5.468036093956928,8.536203941448198,5.842606180059945,4.3905991005142395,5.398655300668647,5.374944135273626,5.502861197815698,7.141893562922789,5.589346664365425,5.324572782682452,4.841950210739107,7.747441090893557,6.579601575928264,6.277609339780677,5.364186012335776,4.560233745456448,6.031879767245589,4.385792833968997,5.228800235866224,6.128192594911402,5.01646106496434,3.804554999838914,3.4015943404142197,4.275117529974675,4.6070559115356575,1.7790495787601661,3.892262524614291,4.91171933201642,7.0485342024101705,7.209947649032156,6.080248310814774,4.632088908106769,5.086569342336995,6.034345678794079,6.099233690636676,5.742101428530133,5.4843377332165435,4.908110967044005,5.827330091439456,6.833089837866229,3.9503003774618644,5.733847870740563,4.9887217746943,7.52096143600503,5.461544775397471,4.902051952027582,5.437999459497001,4.8832791259794615
TCGA-A2-A04P-01A-31R-A034-07,4.3882842484185485,4.817542944558237,4.218474455642277,5.621141286408624,4.883842067969031,3.604609163284851,4.523046467345467,3.8951908861407816,3.9181989121982164,5.507575327969831,5.096472925866731,4.007159238921398,4.46352577714498,5.935850345940154,3.9910609746931662,3.151781324696749,4.186298213854562,4.3230436042196025,5.268554359511918,3.187795584147854,3.5566542168101325,5.840342788037703,4.0387937625479,3.901871538613414,3.547616857694316,4.979272947322414,4.792689839966822,2.44202541182017,3.4678452137830234,4.069570168222201,6.389083889801267,6.332243382281276,5.230899347602557,3.8713364284282963,3.1741455709025197,5.181294207054544,4.708781439158436,4.3745265821656805,4.452674700149783,4.218386973012258,4.987632233167979,6.174458892332279,3.9454811889017365,4.062846196055998,4.9615931641124,5.570420523981946,3.8400423925528755,4.553875132892945,3.5693579510789997,4.2792910113260225
TCGA-A2-A04Q-01A-21R-A034-07,4.981306667434206,6.321731049166297,4.356484427421741,6.635540822426586,5.759455137030383,4.4683305555888735,5.222099250218422,4.360880593049709,4.2810370366928465,6.841862975687398,6.041440517217893,4.756855224765873,4.952061483649861,6.557654270933159,4.771652890459658,4.246147771329762,4.61522382053847,4.956090149272891,5.770857746145764,3.790897302786642,4.4815431617055275,5.804405282328505,5.328481807070495,3.878276138398238,3.9670004400150467,6.365693031789642,6.0265346676460005,2.194854775958672,4.706189404004516,4.737868002649408,6.655516938936178,6.877429448269455,5.838369667221736,4.07034251189489,4.096819883978806,5.503447038076476,5.115691658244848,5.150967599040256,4.935777617417419,4.595789782531145,5.550883167692943,6.9636463423030674,4.3475769395885075,4.860613482065044,4.574142893818943,6.46316155130815,4.295254644626614,4.38047157402454,4.8279282406173465,4.706877777783899
TCGA-A2-A04R-01A-41R-A109-07,5.312848456916267,3.838264687641815,5.6937929027363055,8.400373002514925,5.789994058372836,3.432501401801462,5.156210713020219,4.831391946519658,5.347331725602738,6.631441096467691,5.040444637855071,5.348822950537742,5.689588278484859,7.3215198718491905,6.716835289663334,6.251203119780422,5.11961581757673,5.6299607475744455,5.841497167795163,3.88603490076016,5.02111577876551,5.729855299497903,4.967289324494047,3.252664211391916,2.92633622044673,4.425489669431356,4.403907666323398,2.60671650340009,3.3144379508618176,5.495759305564156,7.255503290401802,7.391205584176704,6.391025437698561,4.522870449989633,4.9015222680704795,6.032361066634092,5.454733212153953,5.584857926351658,5.182236961093171,4.937103668417829,6.155104001339972,6.981936960669075,5.198522100656377,5.577310666529375,4.428209672407199,7.706474566477405,5.197402985352569,4.801722688925599,5.183121305636955,4.778066504131683
TCGA-A2-A04T-01A-21R-A034-07,5.379730379862108,5.561028688902849,4.582340480829557,6.917182873233365,6.0699132061029415,4.373234426414377,4.9190555649945855,4.085022934504559,5.215747980096645,5.9088229800846195,5.349571762740485,5.721637743915113,5.963801552424512,5.991918149140692,4.738669542674871,3.827638318879453,5.033658789038332,5.904263707632455,5.978326454021162,3.331887806346817,5.316530366959199,5.857452723454475,4.968165855861921,3.4069029423632897,3.3477820723982026,4.951464302870362,5.010314100688036,2.2877808981092063,4.1391984324465065,5.557968344645119,7.519166700598025,7.813113425201502,6.546790161887508,4.140395177117414,5.362566912617014,6.266707367007314,5.945316544122893,5.48120064618392,4.6310293435165875,5.026253285033462,5.995651815775098,6.893884680920046,5.5218759304022225,5.024221395606568,4.335295442703687,6.634677372241203,4.42881138368292,4.736201058855768,5.306387451713326,4.7103865438963295
