patient_id,HALLMARK_ADIPOGENESIS,HALLMARK_ALLOGRAFT_REJECTION,HALLMARK_ANDROGEN_RESPONSE,HALLMARK_ANGIOGENESIS,HALLMARK_APICAL_JUNCTION,HALLMARK_APICAL_SURFACE,HALLMARK_APOPTOSIS,HALLMARK_BILE_ACID_METABOLISM,HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_COAGULATION,HALLMARK_COMPLEMENT,HALLMARK_DNA_REPAIR,HALLMARK_E2F_TARGETS,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_ESTROGEN_RESPONSE_EARLY,HALLMARK_ESTROGEN_RESPONSE_LATE,HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_G2M_CHECKPOINT,HALLMARK_GLYCOLYSIS,HALLMARK_HEDGEHOG_SIGNALING,HALLMARK_HEME_METABOLISM,HALLMARK_HYPOXIA,HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_INFLAMMATORY_RESPONSE,HALLMARK_INTERFERON_ALPHA_RESPONSE,HALLMARK_INTERFERON_GAMMA_RESPONSE,HALLMARK_KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_UP,HALLMARK_MITOTIC_SPINDLE,HALLMARK_MTORC1_SIGNALING,HALLMARK_MYC_TARGETS_V1,HALLMARK_MYC_TARGETS_V2,HALLMARK_MYOGENESIS,HALLMARK_NOTCH_SIGNALING,HALLMARK_OXIDATIVE_PHOSPHORYLATION,HALLMARK_P53_PATHWAY,HALLMARK_PANCREAS_BETA_CELLS,HALLMARK_PEROXISOME,HALLMARK_PI3K_AKT_MTOR_SIGNALING,HALLMARK_PROTEIN_SECRETION,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,HALLMARK_SPERMATOGENESIS,HALLMARK_TGF_BETA_SIGNALING,HALLMARK_TNFA_SIGNALING_VIA_NFKB,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_UV_RESPONSE_DN,HALLMARK_UV_RESPONSE_UP,HALLMARK_WNT_BETA_CATENIN_SIGNALING,HALLMARK_XENOBIOTIC_METABOLISM
TCGA-A1-A0SE-01A-11R-A084-07,5.492171647925873,3.574564887162049,6.183052353952563,8.46884360593434,5.872134307455952,4.885238959267774,5.317386667225005,5.018091245199932,5.562766448144242,5.970855410848771,5.043655627824675,5.04585152375207,4.890061065302639,7.295756333419011,6.622173744339601,6.117506955016279,5.401063411789981,4.8350235302542774,5.972729884547735,4.644674279570705,4.646313341454403,5.885662528126283,4.160466313403428,4.086082471461651,3.3888869082092654,4.545970678135462,4.392134633342874,2.3856957261021403,3.595976225998791,5.0549897317392425,6.5044254451608525,6.92331045047518,5.429197838855933,4.579803263570966,5.37440148922562,6.133435920358628,5.623188776470703,8.064963406793014,5.546722843339604,5.286236961966671,5.962209389305518,6.621319268644177,4.351604820425379,5.328484028405366,4.402888735022619,6.480492878000556,6.016398023734466,4.994970766544812,4.688105416625947,4.94466435815923
TCGA-A1-A0SF-01A-11R-A144-07,5.546752815133545,4.059229747009963,5.59434616459681,7.278746361839098,5.621553551471782,4.314147968937177,5.033956144475077,4.7609708464633185,4.772613404934508,5.476848436778238,4.928935417628328,4.886418288744906,4.374051841153445,6.398689899803153,6.32379998000369,5.779804122222358,5.218453930563802,4.152656664729589,5.680570626937777,4.216407461500136,4.329044214250747,5.771568540553501,4.231136257199284,4.036961776457226,3.493403772796035,4.446842455191739,4.399959263403516,2.0941479339118456,3.7661611172902716,4.384041947061052,6.136937466394719,6.733808590177049,5.402085088610409,4.232702125948697,4.774460975589596,6.093674468781612,5.601905836720628,7.61313016715087,5.2281399220300955,5.035917786849734,5.603856202713614,6.403917176940795,3.8036103211809436,4.810753156808711,4.329329600619897,6.336636816176682,5.312594059259761,5.146936545219975,4.358858156842646,4.846972713551907
TCGA-A1-A0SG-01A-11R-A144-07,5.612405151550938,3.655363863079106,5.927446278572508,8.466247994666958,5.7775975805994335,4.87392650330467,5.22918723022495,4.852584415054506,5.236773114488396,6.168069447485555,5.125894682786817,5.0184521877735895,4.315436754684494,7.0507113294787,6.495109396914766,5.99030248700745,5.4117632401622595,4.0461285568836844,5.883917408740225,4.4147323154680835,4.497500296066539,5.823319854744604,4.177468908256586,4.09033306798136,3.2634380917740122,5.011195235564443,4.693583194861531,2.3301162633659627,3.9632453530620073,4.441230623999073,6.4212647774950975,6.56576071122084,5.260563324010606,4.332125772669122,5.226775518378068,6.247554867671077,5.686339034265192,7.46062480317394,5.442852811428688,5.264846070248626,5.703421000454435,6.226018362991688,3.527247046662806,5.127852825855977,4.227041494327448,6.3754037104938455,5.571484120690588,5.080230844584456,4.516497747395484,4.624581818381645
TCGA-A1-A0SH-01A-11R-A084-07,5.0855826052894955,3.4793701912637878,6.174420789728362,9.752015213926464,5.907166395638471,5.210461579309103,5.135487481187321,4.697496121802895,5.494332854094895,6.551417719875531,5.310041458557935,4.680055468296477,3.908957089090536,8.322487733765854,5.973386671069437,5.449964239096167,5.0421557444315,3.709238455883186,5.831556395890779,5.363213080135467,4.4723546616145375,5.715599758046533,4.121436075080371,4.102864336416295,3.2248659120269174,4.285760251455979,4.226156902533061,1.6741550222691137,4.315173567046332,4.256004306882755,6.272681357243791,6.29654081799315,4.815820322978386,4.651931354078881,5.374076387094947,5.688513826225573,5.4134431450618905,7.7287330010203865,5.24033196393113,5.0812241657638895,5.908424826365715,6.191418595092854,3.2422181174763356,5.357406974787388,4.1253857563012675,6.136708892849233,6.085399469002157,4.635908870688948,4.54312905105367,4.7014491694946665
TCGA-A1-A0SI-01A-11R-A144-07,5.6125673223552575,4.67741829500029,6.1363999439929175,9.558130091535013,6.002380947124579,4.813388195019404,5.626542004542118,4.80103993604919,5.51937529609563,6.751984659321868,5.778998126036832,5.172783980271722,5.303533270457558,8.108422122845548,5.4102371411522014,5.481359670611075,5.521940196992569,5.17202737941645,6.298178432762351,5.031454561579806,4.55960569918306,6.2075720359288615,4.711037596890428,4.795634613037791,4.316553920425703,6.312562437425068,5.906977610320513,2.8853734831622506,5.016212067932101,5.41879235751597,6.64563469795435,6.678682086162636,5.2747508468695115,4.7061143873709055,5.415223887630616,6.126789477737262,6.010969971467519,7.82749236819046,5.310426775564825,5.491690903050435,5.905042705405771,6.634463596757015,4.850496212956393,5.308606053605998,5.189586203313268,6.36379674215976,5.8243572378211885,5.523881168771764,4.503559309403438,4.954302603938628
TCGA-A1-A0SJ-01A-11R-A084-07,5.899328582472707,3.4920101735897173,6.5264171714400785,8.02011042369792,5.870224518424189,5.766410991668351,5.237075467289739,4.909837584071064,5.5311319106626335,6.185183179430753,5.2142818052333615,4.958424757443907,4.866540301228154,6.9369151374258005,6.3757555831792025,6.311189909284335,5.391362207025278,4.842010547418218,6.083784793472908,4.510014664256546,4.495043109902414,6.189106824132977,4.1649754277610915,4.140966932767552,3.3923571886784365,4.644002136503887,4.424698456753708,2.192073866095452,3.957623426748178,4.889857326953854,6.692504435138294,6.759228005322775,5.132727205661401,4.569738113526029,5.1220197817540845,6.08053846235576,5.832327562324869,7.796759835539056,5.431175888562122,5.27060145299323,5.923753505996352,7.357823964587446,4.5031076511894295,5.468677777557292,4.482485234401137,6.45660013271388,5.642142694041247,5.493595372843399,4.515112956553597,5.319360283386684
TCGA-A1-A0SK-01A-12R-A084-07,5.547295684762878,2.807731821528418,5.548341617540618,7.218910691607071,5.2492118928913145,5.02038537847054,4.893395046347895,4.051869898876132,5.399982995742869,4.725699694589475,4.204589926714405,5.744132338155303,6.819824457314692,5.837589090137952,4.860302229837745,5.101263758629333,5.203654315292829,6.596534055789069,6.182259172366025,4.978531983356141,4.55719860862506,6.313058803595048,3.9126277438487005,3.8445074755651847,2.7592771526530724,3.3380608614466314,3.382435113813064,1.629862829776082,3.537703882109402,6.265966881368176,7.077687542904481,7.867046403602536,6.265083277921999,3.6894230015812606,5.169767521382984,6.335536023743078,6.051001016354791,7.589392611488006,4.8068301311270485,5.472265374560026,5.727705285462488,6.219923923532959,6.398060532432453,5.458234302467004,4.111807026909934,6.472040136115178,5.1364379173990695,5.4430088710378115,5.190576648024731,4.200813152605021
TCGA-A1-A0SM-01A-11R-A084-07,5.25591964774019,3.3931836283128454,6.954415256756797,8.934261317071336,5.863470481197376,4.455703623980264,5.337801879444071,4.671933854671673,5.7992168214635695,6.545736348624441,5.339451839948479,4.818390713637221,4.580360082872526,7.637024829786861,5.718035137888434,5.703041368605992,5.3554310193702905,4.646245575387163,6.000353066222147,5.089609161651004,4.374744480381932,6.082495404411069,3.9371659813622593,4.077089687485246,3.626517742391919,4.651539265871039,4.446614775034475,2.1289653821154,4.394204175554126,4.7720792233397065,6.6849550703966,6.61839858641981,5.071764221466744,4.438028149053905,5.507850420550533,5.919729793054307,5.686314541181643,7.85280695765189,5.386146095731378,5.211489108491154,5.956016542024539,6.486587090862078,4.236638194289991,5.312926303226754,4.622925269490847,6.462818597439148,5.855321426599311,5.144828645460995,4.338503754497719,4.760763025606621
TCGA-A1-A0SN-01A-11R-A144-07,5.611014527857234,4.378249962329251,6.7611635819278275,8.706407971422017,5.834195668401964,4.975153442727697,5.49284105082758,4.711964461570431,5.680541900011724,6.305260690608243,5.438787463349103,5.150383314424643,5.29892777693151,7.348136600549217,6.096695841900663,6.072487088712998,5.423404957887433,5.3077866688691,6.202157152532132,4.951705165576471,4.437708039484185,5.940057939132698,4.546725185574911,4.324753737943429,4.033949693950015,5.034298566014758,4.987253267902323,2.3367913527713298,4.7390008410654145,5.351933195634731,6.920565448556141,6.973689698171389,5.524400750290951,4.271989601015424,5.636501993268534,6.250022011913937,5.840342140075898,7.943925298533903,5.361070132808855,5.4472531355295795,5.936401660142897,6.812503862033636,4.866277147618475,5.532203202643927,4.7468495258403385,6.717460963803838,5.972743214834568,5.267660511496147,4.748570603459821,4.771031485587281
TCGA-A1-A0SO-01A-22R-A084-07,5.625958751162944,3.212492466460492,5.509896523890949,6.424710852146452,5.275854281806987,3.225978088145723,4.725649796272929,4.6096099826050265,5.178420400401364,4.585282902134314,4.305953335551025,5.540546549588808,6.309974767828744,5.402052728824515,3.6315792451497355,4.3339356564572595,5.298723101272285,6.24581043040624,5.965453219106674,3.1017407497108307,4.589186512422247,5.282329620168145,3.590874468781055,3.919902291027786,3.021855858305521,4.077558784413408,4.077965182271585,1.677750923622391,3.7337423348565135,6.158524572087361,6.769898459256279,7.276063467743956,5.9667866158808,3.3527756506791593,4.4684329121266515,6.096385619164829,5.269050534443946,8.280983552524546,5.206732913283585,5.316556816214921,5.8896155551086,6.419032274241344,5.800179044841933,4.646173930638399,3.8616459796195572,6.286422135929027,4.420133771506039,4.938389906277276,4.558435755226821,4.429400934973839
TCGA-A1-A0SP-01A-11R-A084-07,5.685454334488455,4.224655818136166,6.044306977391197,7.684768815461165,5.7107886374883225,4.798155642587243,5.439149416519876,4.167220399443086,5.276312224892029,5.449963933374375,5.041003199865353,5.3110589762975575,5.760317176606839,6.396168468722204,5.091428302935994,5.5211612963070476,5.221678936755723,5.714167230597348,6.173997013327331,4.976532734964906,4.470933299081353,6.232348313048071,4.748350584782343,4.529856311521703,4.163096593010348,4.662917200722002,4.639669407541559,2.1719944221885457,5.171179013734405,5.4986426668591974,6.827770103664535,7.2955387935172356,5.981220019940065,4.220372437761735,5.677103046005201,6.249793952406212,5.532890616669558,7.664643841745604,4.970765389942693,5.2897121288135756,5.519761701426131,6.793440830114837,5.390044123942527,5.201720452241681,5.000110395364685,6.184485543476479,5.0904333292051,5.540260731148708,4.849660400889132,4.556512062349568
TCGA-A1-A0SQ-01A-21R-A144-07,5.627049364793697,3.257728294968427,6.906644435834642,6.6530684507390045,5.372415498227289,5.2993600694951075,4.921949884865317,4.915723222606072,6.008820860091534,5.047071020302473,4.693030386167662,5.150999038492127,4.527377535806512,5.764269218662415,6.572086818423561,6.2482452238462365,5.330858581906961,4.417092657951583,5.831910071367054,4.4074422829229425,4.4437254246165345,5.870975251673333,3.843877636796002,3.800214130908129,2.9742447941597976,4.28678222944669,4.130469060999846,1.731415312138493,3.7312500512283036,4.617374675788693,6.653076828022735,6.625201397828649,5.275313281549256,3.7886169934468854,4.96536660110812,6.1649552699829195,5.293345209590855,7.5084246153287895,5.5977217373071335,5.097755881681654,5.758592109871337,6.5323405517087,3.9862267410915098,4.806912531347458,4.231381986753492,6.368972807273107,4.9965968643193,5.120606960033504,4.328569294533027,4.661300956106721
TCGA-A2-A04N-01A-11R-A115-07,5.347611941208745,3.5626264722771315,5.738017086945893,8.734642837783055,5.555159664695351,4.423449020866787,5.270980319023424,4.898883574910196,4.944811682229827,6.1047240885025085,5.072620497978369,4.964682496919227,4.225003783048046,7.279469459379626,6.525041180047651,5.837965120860035,5.277100882079258,3.945442156047417,5.761989674065031,4.4798410899966585,4.4405647873019,5.882518014667443,4.14931816811543,4.228419304268131,3.361534668777537,4.4650590690214775,4.32157456551021,1.9107612364192719,4.106069252734716,4.257694146663334,6.2470197954424265,6.6477639412095835,5.28041760389217,4.187281037544153,4.955888629836307,6.075364823385332,5.861869986387786,7.72336663356349,5.3998306455937986,5.035164677804617,5.5904638670638365,6.2400577006403095,3.4001601112415196,5.236746048452976,4.691933374548439,6.380350150489292,5.62558531859657,5.3580939928572695,4.695648272522827,4.620247857265229
TCGA-A2-A04P-01A-31R-A034-07,4.512140984947672,3.661237912780468,4.1915352132929,6.01778742990942,4.552842339585612,3.5288617974441867,4.313346089027615,3.401941199485418,4.020428035360982,4.680867591233795,4.571423059394669,4.248031543867735,4.124797439486685,5.387574764385954,3.361945890156148,3.936326234770719,3.9833239541550998,4.086515749645422,4.862399783296387,3.3711058385185275,3.360008865882612,5.195354164078203,3.4944315221350237,4.041326223163503,3.6862441092589155,4.84346667623709,4.598096678737108,2.0818899862158076,3.7705010335403872,3.9067721005814637,5.531147880541423,5.906308277203019,4.44147525163703,3.290192117983185,3.647511144615271,5.530772006693925,4.699069127543046,7.009765457516007,4.078658437807461,4.1090170250403695,4.640873819824694,5.487155033075491,3.8126758261721254,3.7098318970765347,4.805672844796454,5.069520240601053,3.9159660878649585,5.037796957774894,3.168362587118025,3.6974959357101
TCGA-A2-A04Q-01A-21R-A034-07,4.879742754998931,5.266024133581721,4.664747832374929,6.877020518002192,5.324824190777714,4.387573929180997,5.09297498470765,3.8828921517691253,4.0253105212106846,6.0353713693976205,5.510478756713489,4.616103144132816,4.573066901075407,6.1925015249729976,4.250664608961794,4.562769452253653,4.439706197989463,4.559624786714592,5.3400621352199265,3.865174464227795,4.0511042536951765,5.252797285791175,4.850607441350056,4.879508007796197,4.55499252577099,5.757133551885138,5.667126020235472,2.311650611211001,4.995822995093062,4.486345419720252,5.882170787599087,6.39662049830089,5.127566471314412,3.666877249906291,4.325634807599822,5.667864248484693,5.043217530385814,7.169948483929754,4.5183924734911445,4.614184162628824,5.127603737665181,6.2819091818685955,4.204513543317102,4.533442207985059,4.755128219029996,5.8100775197597345,4.567532794693851,4.735935658241485,4.146739679887243,4.213828275649453
TCGA-A2-A04R-01A-41R-A109-07,5.400595560294011,2.6485389009087217,5.893684812467971,8.2816706407085,5.475386522707311,3.592222884972863,4.976045603802976,4.516771676987747,5.324469751455109,5.615981595519094,4.530419011979696,5.079448726918174,5.215022303575626,6.79723960711207,6.503633614959533,6.0468155157039,4.8433510915519244,5.265753374417416,5.677075848737598,3.8891012170052544,4.334937076663004,5.65231971854541,3.8715430144546565,3.715030204156962,2.804813739120775,4.701810628849087,4.237810791834669,2.090952441143814,3.5299121768784794,5.270696685240305,6.530455363507774,6.813164643295668,5.297944261171375,4.168972525354527,5.008768856844701,6.232982203205992,5.227305398063644,8.24346001498241,5.047781527078747,5.010287586069682,5.792162351587944,6.266120736697172,4.944921067325102,5.14508598879379,4.176430537792322,6.582996989730937,5.260539069094906,5.215130401237267,4.416878334376957,4.497530283043987
TCGA-A2-A04T-01A-21R-A034-07,5.430350128836115,4.413196955533089,4.852332970177437,6.6775448024575,5.529861590130073,4.3968145276281865,4.819143591080757,3.9989192608466886,4.71509967485396,5.141224984353536,4.871023894483628,5.233935248953023,5.700675280616965,5.840825321884961,3.9814311338199326,4.57084621076148,4.884269286494598,5.707686858547175,5.752036958136801,3.6090805116597693,4.486993952542746,5.594205483565835,4.386380237486532,4.196242955167776,3.8646693605178375,4.712231192319863,4.7322466358393225,2.5598582924261066,4.478672538432127,5.4915959991211345,6.486945391939687,7.211995487009634,5.551251543575261,3.6891618827838153,4.6164313737509435,6.188561695245558,5.503371282359252,7.53032201322614,4.674575087590786,5.061817502785427,5.5095474017660075,6.396011554104835,5.355842479521274,4.83442075580816,4.436012243724408,6.140693972006263,4.732038314595769,4.981476426038685,4.497467499883414,4.311646677164837
