patient_id,HALLMARK_ADIPOGENESIS,HALLMARK_ALLOGRAFT_REJECTION,HALLMARK_ANDROGEN_RESPONSE,HALLMARK_ANGIOGENESIS,HALLMARK_APICAL_JUNCTION,HALLMARK_APICAL_SURFACE,HALLMARK_APOPTOSIS,HALLMARK_BILE_ACID_METABOLISM,HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_COAGULATION,HALLMARK_COMPLEMENT,HALLMARK_DNA_REPAIR,HALLMARK_E2F_TARGETS,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_ESTROGEN_RESPONSE_EARLY,HALLMARK_ESTROGEN_RESPONSE_LATE,HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_G2M_CHECKPOINT,HALLMARK_GLYCOLYSIS,HALLMARK_HEDGEHOG_SIGNALING,HALLMARK_HEME_METABOLISM,HALLMARK_HYPOXIA,HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_INFLAMMATORY_RESPONSE,HALLMARK_INTERFERON_ALPHA_RESPONSE,HALLMARK_INTERFERON_GAMMA_RESPONSE,HALLMARK_KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_UP,HALLMARK_MITOTIC_SPINDLE,HALLMARK_MTORC1_SIGNALING,HALLMARK_MYC_TARGETS_V1,HALLMARK_MYC_TARGETS_V2,HALLMARK_MYOGENESIS,HALLMARK_NOTCH_SIGNALING,HALLMARK_OXIDATIVE_PHOSPHORYLATION,HALLMARK_P53_PATHWAY,HALLMARK_PANCREAS_BETA_CELLS,HALLMARK_PEROXISOME,HALLMARK_PI3K_AKT_MTOR_SIGNALING,HALLMARK_PROTEIN_SECRETION,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,HALLMARK_SPERMATOGENESIS,HALLMARK_TGF_BETA_SIGNALING,HALLMARK_TNFA_SIGNALING_VIA_NFKB,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_UV_RESPONSE_DN,HALLMARK_UV_RESPONSE_UP,HALLMARK_WNT_BETA_CATENIN_SIGNALING,HALLMARK_XENOBIOTIC_METABOLISM
TCGA-A1-A0SE,5.403482123377677,3.988229689670566,5.719931342388087,6.245867841704761,5.060406405798747,4.845216711423919,5.6290212607169146,4.425006446982133,5.5070686604127355,5.269460966766097,4.524520890268512,5.20030227776527,5.069183573826547,5.927773736543068,5.80699213682534,5.570156274373064,5.165818441801468,5.084961908244086,5.259225102957712,3.863576357307592,5.0654349458954275,5.072215011924912,4.499880030546752,4.278345926998577,3.82988928304356,4.997077173035572,4.488838683815763,3.1759055421684907,4.077563283363384,4.995125980583958,5.607779739571738,6.6483871057743835,5.274981127879256,4.565487902291817,4.921560243515698,6.010195071714878,5.06050760182052,4.301996798004944,5.158057077509057,5.157946710310066,5.7719111975489295,5.814765578728102,3.583946470444201,5.628257039370212,4.767066029683055,5.890328998722141,5.159279816625697,4.969542415339644,4.270936552009187,4.7361959586055065
TCGA-A1-A0SF,5.24851983755684,4.292537790695526,5.429333073721632,5.3885163838142915,4.804831254265622,4.5746978095704325,5.353262333251349,4.1583134712552745,4.991955412651947,4.944055258659296,4.409984683694473,5.046148621010963,4.668919753129977,5.33992610498162,5.340420073490025,5.151430305554923,5.052887900024551,4.597555727725212,4.968169731028753,3.568824960584396,4.769798209981149,4.881277840248295,4.4000936364919605,4.268165878775001,3.6704016003492526,4.988013167317994,4.499233277009868,3.0236205597767656,3.9210097597586406,4.580938230438301,5.31222614298715,6.433201601945692,5.279461304627493,4.28163955788035,4.526276748230867,5.916330041284964,4.931736210820512,3.5765151243307813,4.854795671790665,5.0502731177292315,5.398591929020175,5.61577565895907,3.2726502238911466,5.261831678728904,4.634710371337718,5.679939628029665,4.626259702156728,4.853799708733673,4.039147878668654,4.6260227816830835
TCGA-A1-A0SG,5.452371836331099,4.111015761351478,5.464927104692085,5.9325412493929415,4.9105330115192904,4.746406687451961,5.46945202616736,4.267367334850348,5.495748889037282,5.17665042968894,4.551393973153408,5.155070446155436,4.623908569584661,5.676714946938413,5.808725682172775,5.46178643118044,5.186011158960654,4.587264933317161,5.109125574875994,3.952602725403148,4.87505392449134,5.032206462158814,4.405092164057504,4.290991910874455,3.7792481083742007,5.1634961040264535,4.575470635461265,3.1319751796179274,3.9024213284560423,4.7284057727628745,5.528972452913279,6.341078315229193,5.120237144486652,4.528311830049116,4.727049983525332,6.095457896702009,5.106241554090776,3.823519768756487,5.072987276664042,5.217615985246028,5.587400197059844,5.517138395112239,3.3968450088410163,5.460137714969907,4.734734613873138,5.761872001646271,4.820710819539597,4.97789842062775,4.042728605771741,4.67083714388037
TCGA-A1-A0SH,5.146300972369316,3.9706829316662846,5.76271865109896,6.569995910150194,5.1047110414876355,4.680725129698093,5.51793789657143,4.1769758035504845,5.493290102176458,5.326509593106721,4.542168252635898,4.855887054696813,4.308671205835561,6.611365790664478,5.066573847098499,4.810241663988286,4.909568174732548,4.378489416440667,5.01237479165357,3.903883181527445,4.785253119169699,5.047723366601183,4.462099906504928,4.156434721955023,3.7892278684825653,4.728441661926549,4.377071262501631,2.7634178795007984,4.155983617361847,4.663255529657126,5.426701631209102,6.103517999272758,4.670216377563282,4.528981806227697,4.95897044051613,5.602877720094927,4.92617357476512,3.845340904512328,4.891517904126674,4.98684806465042,5.709809067152598,5.492325445826767,3.1990584117407606,5.682760755356618,4.71629149300241,5.564989997113967,5.157760674046478,4.659841391130201,4.129658542891144,4.525368095540595
TCGA-A1-A0SI,5.414391113503016,4.838053591371802,5.6673189560064605,6.460131938622988,5.123528295766013,4.844003402085532,5.868512878917578,4.3188955158200875,5.671966337563425,5.582969821521039,5.068599804240632,5.30677026219706,5.368238439999139,6.417759251521751,5.005843905581421,5.046510946218925,5.290949166003,5.2806152591565985,5.398038672293564,3.9539903345198657,5.002298023066753,5.349249309230793,4.859980654689885,4.941235622571925,4.455630976908993,6.14674997221047,5.493401146005141,3.0851850338619653,4.504478398959151,5.10804520725097,5.805093976396636,6.499475133575839,5.221497605892058,4.624825946259152,5.03911434935349,5.97143914413779,5.312858167338791,3.7452414111154533,5.11296537252833,5.408266517919598,5.7659385660778275,5.928910075698054,3.793732490894452,5.656499485987164,5.365147279585371,5.847759916542361,5.060394919344609,5.1431935660502015,4.036818963215433,4.81930230002946
TCGA-A1-A0SJ,5.551488182074224,3.9134436914554285,5.779230371024064,6.369674276869236,4.842690405394137,4.771470348457899,5.634856681303563,4.413142136853093,5.580671223346964,5.275829510891333,4.601344322044015,5.051941555095532,4.961889655311397,5.746118835886846,5.6409161469474185,5.450000618721532,5.302804530808909,4.998389132242802,5.2177144048482775,3.8318413704551144,4.8916640499418875,5.293651652631031,4.507643226430735,4.3360042206804685,3.8438007718359604,5.038535279939991,4.519054212840591,2.9065177650159706,4.123255501867995,4.781228501099136,5.677018605128885,6.52570136040723,5.050832925464656,4.518588739127363,4.836407372741085,5.955558016531881,5.063985367383073,3.7828160117455134,5.067397578647278,5.088746678298091,5.919628830679275,6.069463207030651,3.4259061115941707,5.6938141588528035,4.91196721556583,5.843452757831412,4.860073014010164,5.073829426924132,4.016387125189508,5.050778470215997
TCGA-A1-A0SK,5.004233594429858,3.4722208637687784,5.196950402405188,5.269195149224405,4.530514177661975,4.060882972378121,5.093049998946479,3.7831109922046435,5.100808440738997,4.154113642836825,4.030189061723208,5.644503674488428,6.699826653513707,4.756268242839856,4.535579469705647,4.64213645401915,4.8834062833452325,6.341004173443765,5.217505628471413,4.548388037131265,4.8902560623292874,5.171566996324798,4.215819055955249,3.849668165204158,3.224844991383153,4.052619731682819,3.69177731816746,3.184074021643667,3.776250485167343,5.5260138558195315,6.078471609725664,7.590393189143188,6.138186811396776,3.9842426099316435,4.746900429804518,6.140283203639913,4.88853713458551,4.93857995457844,4.860025781530797,5.337424063856352,5.740456583637456,5.64957843692958,4.526661797656822,5.630491127303623,4.442604550985827,6.075032682381615,4.490651855597197,5.288447414704595,4.63600382705692,4.1665372763044815
TCGA-A1-A0SM,5.186899540823434,3.9399510570244476,5.879606163213024,6.504603588205854,4.93906785657177,4.585404920960272,5.652695181847841,4.197746660407553,5.793767251601015,5.46980249521801,4.6956432203206795,4.980668981164097,4.7954759549592465,6.165221756599059,5.486762410958327,5.293285666288603,5.024995612868592,4.881745903670974,5.263123957101391,3.6027665625410887,4.836528574644622,5.188975013646281,4.4713815206303344,4.256719125824686,4.087168555465202,4.882268638405728,4.48856112792459,2.92296427504466,4.19443314057517,4.794480758238455,5.754443027502102,6.403481650565352,4.9025703962893274,4.451213206555388,5.253475525658319,5.786614034016859,5.089042976038574,3.883197614226039,5.063436179042673,5.181386780506289,5.720313448706575,5.756394693943164,3.3504674497225007,5.6356080840196325,5.153936819508918,5.844899567584801,4.954774519089876,5.0127414877489125,3.910584594233749,4.561863040929668
TCGA-A1-A0SN,5.302861184240338,4.606053306497945,5.763772366554635,6.294643546426731,4.930107787178837,4.734145449277109,5.640427803452536,4.238941594450421,5.560772193907599,5.302290013516414,4.976512449395415,5.294921698302792,5.350560568232396,5.851278803578705,5.4682501298050905,5.385311776035533,5.122903310951679,5.3507189622248585,5.321332244307548,4.161385491786624,4.9772211217934474,5.083387052866341,4.779631226421207,4.457726021906123,4.290081219664247,5.350216550055626,4.981153942484084,2.8842473758817606,4.319275381685047,5.045103928550988,5.8767247580013295,6.738862249684471,5.539963683527091,4.357360933433927,5.1359958670708945,6.081972542473473,5.143997472421046,3.9222590311984136,4.997468315258239,5.439084755408878,5.783053150278478,5.958780466881124,3.574364569846615,5.617205765508138,5.049815208344082,6.0481226155399055,4.903080682658847,5.226237737657519,4.301412867580489,4.666801403601185
TCGA-A1-A0SO,4.991688618186704,3.638531007559765,4.994011635541911,4.774877003434797,4.2999050517180955,3.7105114309518106,4.816904570056995,3.801416745291663,5.109917742138841,4.057465469688409,3.970474036647991,5.417974855900969,6.2465190300051985,4.352472884890346,3.9545673794102583,3.9776926113983633,4.834459414268747,5.919630979246027,4.927196372040183,3.0488172439478833,4.694630239507729,4.308298847733559,3.9660406464042213,3.807877996840037,3.223163916003022,4.472300698966216,3.994676387971829,2.7341772865413376,3.4798204913154205,5.241415499167601,5.822199297291566,7.173898151375543,5.867226364080938,3.5726758966133105,4.477922328474257,5.989173474586254,4.49286901618487,3.16598322816182,4.5810367886204215,5.114928747667549,5.644789441686144,5.551615402382442,4.127930740985885,5.249082952684847,4.146999700859211,5.966398548351611,4.07580119831592,4.752139619562427,4.005933007326669,4.200703094525288
TCGA-A1-A0SP,5.090722212678394,4.526931710865768,5.290523145286674,5.765822711575292,4.672362572562324,4.225347042425832,5.414944801900131,3.8562616436086747,5.42547049263256,4.69786510715091,4.541021056474155,5.287356319770604,5.745094332070733,5.3565476537943635,4.464706447580026,4.661166523499674,5.010082576138407,5.618287588284952,5.184076840858661,3.864992596247532,4.76114876857822,4.99981375828663,4.504085290094665,4.541003169302077,4.060836990413069,5.04009852523371,4.663495026863949,2.878182922117688,4.187069972949384,5.024773054094078,5.914751388153894,7.060861041627823,5.837156635905421,4.116096702661742,4.98681032926367,5.983539162055678,4.985360701816826,3.5480937128098957,4.6995944176559,5.2160550588815155,5.468220850030992,5.8830724915451995,3.715544974796275,5.482359721002116,5.02612551678297,5.87498540306275,4.510178481387772,5.152621426691405,4.528205754225449,4.4816557295025214
TCGA-A1-A0SQ,5.234589844995919,3.7152541177121474,5.723873267173533,5.478809774288497,4.458291233044284,4.428121637744631,5.1855038667523035,4.11749495519421,5.593846961536962,4.568018675336653,4.25419415587157,5.1909873314797474,4.7477935179550235,4.7715199824861045,5.517782856665363,5.160763892277565,5.049630308679711,4.716802174554494,5.082926691834845,3.5456936581775182,4.805669945061262,4.886724267231842,4.095817914190254,3.9801900309996077,3.422577913416141,4.719736476479624,4.1521804618772045,2.6985836389628,3.6944968736750066,4.6924011182236205,5.661033842532293,6.372441086420465,5.120192109486392,4.126086152505228,4.670947169262723,5.935158759414002,4.711713363829523,4.161872749061862,4.964971479913081,5.083399427654089,5.65031709383848,5.648612004304644,3.284950195057405,5.1308650901438,4.5108847265002625,5.666617865995191,4.493425536017995,4.695272945344611,3.8310499150871964,4.4763337730859085
TCGA-A2-A04N,5.268574582976061,3.995585001088501,5.4053771659423395,6.146725605498163,4.831151314434129,4.6061712543774895,5.54093592597703,4.338065519299025,5.316681572708429,5.146207461632558,4.47908997674254,5.102250669507641,4.5816953061192525,5.892248644104684,5.568275949344745,5.262897809590269,5.121409846683908,4.54849295571095,5.051346704787587,3.693999369340313,4.807059971056576,5.124226067861206,4.427470190425071,4.276048127373303,3.830465614625853,4.897547656498195,4.425873314455678,2.8115092256489764,3.9636993878835565,4.584674060548262,5.467236641172319,6.400531595992132,5.1717146062320944,4.364963514336981,4.648304312689221,5.96798844369769,5.073441621881876,3.7671178494412665,5.069378130273893,5.019088636563633,5.48578398803515,5.578264246426084,3.39558647388495,5.519650282987789,4.894334080533501,5.781463235425306,4.804073907787291,4.960500907276256,4.221074901342485,4.657790391212025
TCGA-A2-A04P,4.168850440292033,3.784369306982333,4.105694093984012,4.669535009783327,3.672788903716136,3.3756283288294107,4.519743874277207,2.888804627968161,4.479301432354879,4.009419185210579,3.7948644045373494,4.299290769854496,4.264947393459029,4.431429734101038,3.394688950062296,3.6090203009334494,3.9267813970449983,4.160081804775079,4.1990655651142195,2.6487406388500214,3.681769993782911,4.237710717043113,3.6903632404789035,3.8748043855020944,3.361630991835507,4.7568152453814685,4.220849979961486,2.260944910508926,3.360004535749161,3.640542233025142,4.710570461298568,5.637900563926739,4.3539141622521385,3.332151138860196,3.5590629165126586,5.16631255165631,4.091256145214963,2.6603723865629854,3.866258710131812,4.125431486314616,4.254708311345176,4.785166412322591,2.623528031505508,4.241252118921157,4.482524707876116,4.842888667768932,3.4541961150430143,4.198983227438556,2.9373990988225414,3.547406609054287
TCGA-A2-A04Q,4.594480528187913,5.167191835752735,4.728624331653921,5.318078371516901,4.294398010206108,4.338755741594445,5.185407311011697,3.4775930237790935,4.6608269556975594,4.780364326206961,4.719274003340414,4.662925826492832,4.636694890309256,5.031330536539383,4.005986218961671,4.0713336953949995,4.379091600141388,4.607002039251098,4.514335742856466,3.146208541486413,4.280431021900949,4.48414459347461,4.431032357472117,4.888033482009711,4.277110100061208,5.8377831535578375,5.431139778670102,2.461770587363434,4.021609580778061,4.221008043251752,5.102781649885339,6.143673230784917,4.82863998265687,3.6283756342191906,4.336862580496108,5.442542943368604,4.585441395142406,3.0912854239219407,4.307564111895291,4.736359512122321,4.875283906582971,5.476981707928447,2.8683174377444973,4.804157819836055,4.823167932624686,5.27724260873375,4.043118105945301,4.517296888831403,3.9020376470592897,4.056807975188897
TCGA-A2-A04R,5.1159025860821,3.2553329953641725,5.415376599992396,6.021881681532964,4.513239298661993,4.412982064359261,5.295941202219168,4.009537266952831,5.284866050314219,4.749489688088294,4.125268321851817,5.1742549721603375,5.2865567342491815,5.436081555945254,5.588565929891217,5.424308942428946,4.871359951102314,5.205678528964448,5.007004348631476,3.3649735685851367,4.739455297249246,4.83796262043256,4.174774131616719,3.821753914414538,3.396431874719145,4.742269066581883,4.066266771591312,2.7682535088524918,3.573305925173669,4.841403288637832,5.541689477429126,6.605577590560693,5.217222050312254,4.209262820117577,4.681507888017015,5.941461016254352,4.833979405768841,3.643455449591772,4.7524303905817415,4.960564776131843,5.564886780143956,5.596116400339145,3.549062898553514,5.420143241449848,4.544511955387116,5.94744804116663,4.529650347398086,4.883350623506433,3.8901621933586874,4.352432532292137
TCGA-A2-A04T,4.877285291262788,4.533993589434607,4.850928326996062,5.081927477369208,4.588081088889269,3.8422995297693436,5.036651201211696,3.6456174752565977,4.984910089455372,4.444710737615765,4.383241397016978,5.154423485122189,5.735331814076157,4.918828351979826,4.079657611904436,4.189440944483488,4.648213766797333,5.553317637102006,4.763894060420017,3.5358732311217658,4.583006889785314,4.6141221446709935,4.270760234344184,4.366952280859475,3.8685167727755285,4.922298298303451,4.63209315783581,2.8878805389998705,3.8277631515401698,4.914411517772986,5.580430173188723,6.960487542607667,5.489109210178796,3.9110812862392024,4.361737445120882,5.9006439613883686,4.672652483097947,3.3868119741779124,4.518627135972579,5.039227987517355,5.260812826586121,5.4554141096658695,3.3773442150512007,5.153543977419748,4.536757082723654,5.751417342051924,4.290379149216113,4.981258478614142,4.175121044762404,4.157605499010042
