Hallmark pathway,Gene symbol,STRING ID,Degree centrality
HALLMARK_INTERFERON_ALPHA_RESPONSE,SP110,9606.ENSP00000258381,0.0735294117647059
HALLMARK_INTERFERON_ALPHA_RESPONSE,TRIM21,9606.ENSP00000254436,0.0735294117647059
HALLMARK_INTERFERON_ALPHA_RESPONSE,CASP1,9606.ENSP00000433138,0.0588235294117647
HALLMARK_INTERFERON_ALPHA_RESPONSE,CD74,9606.ENSP00000009530,0.0588235294117647
HALLMARK_INTERFERON_ALPHA_RESPONSE,IL15,9606.ENSP00000296545,0.0588235294117647
HALLMARK_INTERFERON_ALPHA_RESPONSE,PSMA3,9606.ENSP00000216455,0.0588235294117647
HALLMARK_INTERFERON_ALPHA_RESPONSE,TAP1,9606.ENSP00000346206,0.0588235294117647
HALLMARK_INTERFERON_ALPHA_RESPONSE,UBA7,9606.ENSP00000333266,0.0588235294117647
HALLMARK_INTERFERON_ALPHA_RESPONSE,CXCL11,9606.ENSP00000306884,0.0441176470588235
HALLMARK_INTERFERON_ALPHA_RESPONSE,HLA-C,9606.ENSP00000365402,0.0441176470588235
HALLMARK_INTERFERON_ALPHA_RESPONSE,IL7,9606.ENSP00000263851,0.0441176470588235
HALLMARK_INTERFERON_ALPHA_RESPONSE,CASP8,9606.ENSP00000351273,0.0294117647058824
HALLMARK_INTERFERON_ALPHA_RESPONSE,CCRL2,9606.ENSP00000349967,0.0294117647058824
HALLMARK_INTERFERON_ALPHA_RESPONSE,IL4R,9606.ENSP00000379111,0.0294117647058824
HALLMARK_INTERFERON_ALPHA_RESPONSE,IRF2,9606.ENSP00000377218,0.0294117647058824
HALLMARK_INTERFERON_ALPHA_RESPONSE,TRIM5,9606.ENSP00000369373,0.0294117647058824
HALLMARK_INTERFERON_ALPHA_RESPONSE,BATF2,9606.ENSP00000301887,0.0147058823529412
HALLMARK_INTERFERON_ALPHA_RESPONSE,CSF1,9606.ENSP00000327513,0.0147058823529412
HALLMARK_INTERFERON_ALPHA_RESPONSE,RIPK2,9606.ENSP00000220751,0.0147058823529412
HALLMARK_INTERFERON_ALPHA_RESPONSE,SELL,9606.ENSP00000498227,0.0147058823529412
HALLMARK_INTERFERON_GAMMA_RESPONSE,STAT1,9606.ENSP00000354394,0.556291390728477
HALLMARK_INTERFERON_GAMMA_RESPONSE,IRF7,9606.ENSP00000380697,0.291390728476821
HALLMARK_INTERFERON_GAMMA_RESPONSE,IFIT3,9606.ENSP00000360876,0.28476821192053
HALLMARK_INTERFERON_GAMMA_RESPONSE,IL6,9606.ENSP00000385675,0.28476821192053
HALLMARK_INTERFERON_GAMMA_RESPONSE,STAT2,9606.ENSP00000315768,0.278145695364238
HALLMARK_INTERFERON_GAMMA_RESPONSE,IFI35,9606.ENSP00000395590,0.271523178807947
HALLMARK_INTERFERON_GAMMA_RESPONSE,IFIH1,9606.ENSP00000497271,0.264900662251656
HALLMARK_INTERFERON_GAMMA_RESPONSE,IRF9,9606.ENSP00000380073,0.264900662251656
HALLMARK_INTERFERON_GAMMA_RESPONSE,MX1,9606.ENSP00000381601,0.258278145695364
HALLMARK_INTERFERON_GAMMA_RESPONSE,CXCL10,9606.ENSP00000305651,0.251655629139073
HALLMARK_INTERFERON_GAMMA_RESPONSE,ISG15,9606.ENSP00000496832,0.245033112582781
HALLMARK_INTERFERON_GAMMA_RESPONSE,RSAD2,9606.ENSP00000371471,0.245033112582781
HALLMARK_INTERFERON_GAMMA_RESPONSE,IFI44,9606.ENSP00000359783,0.23841059602649
HALLMARK_INTERFERON_GAMMA_RESPONSE,IFIT1,9606.ENSP00000360869,0.23841059602649
HALLMARK_INTERFERON_GAMMA_RESPONSE,IRF1,9606.ENSP00000245414,0.23841059602649
HALLMARK_INTERFERON_GAMMA_RESPONSE,OAS2,9606.ENSP00000342278,0.231788079470199
HALLMARK_INTERFERON_GAMMA_RESPONSE,STAT3,9606.ENSP00000264657,0.231788079470199
HALLMARK_INTERFERON_GAMMA_RESPONSE,XAF1,9606.ENSP00000354822,0.218543046357616
HALLMARK_INTERFERON_GAMMA_RESPONSE,IFI44L,9606.ENSP00000359787,0.211920529801325
HALLMARK_INTERFERON_GAMMA_RESPONSE,OAS3,9606.ENSP00000228928,0.211920529801325
HALLMARK_INTERFERON_GAMMA_RESPONSE,OASL,9606.ENSP00000257570,0.211920529801325
HALLMARK_INTERFERON_GAMMA_RESPONSE,EIF2AK2,9606.ENSP00000233057,0.205298013245033
HALLMARK_INTERFERON_GAMMA_RESPONSE,USP18,9606.ENSP00000215794,0.205298013245033
HALLMARK_INTERFERON_GAMMA_RESPONSE,IFIT2,9606.ENSP00000490935,0.19205298013245
HALLMARK_INTERFERON_GAMMA_RESPONSE,MX2,9606.ENSP00000333657,0.19205298013245
HALLMARK_INTERFERON_GAMMA_RESPONSE,NFKB1,9606.ENSP00000226574,0.178807947019868
HALLMARK_INTERFERON_GAMMA_RESPONSE,DDX60,9606.ENSP00000377344,0.165562913907285
HALLMARK_INTERFERON_GAMMA_RESPONSE,DHX58,9606.ENSP00000251642,0.165562913907285
HALLMARK_INTERFERON_GAMMA_RESPONSE,IFITM3,9606.ENSP00000382707,0.165562913907285
HALLMARK_INTERFERON_GAMMA_RESPONSE,CCL2,9606.ENSP00000225831,0.158940397350993
HALLMARK_INTERFERON_GAMMA_RESPONSE,CCL5,9606.ENSP00000474412,0.158940397350993
HALLMARK_INTERFERON_GAMMA_RESPONSE,HERC6,9606.ENSP00000264346,0.158940397350993
HALLMARK_INTERFERON_GAMMA_RESPONSE,EPSTI1,9606.ENSP00000318982,0.152317880794702
HALLMARK_INTERFERON_GAMMA_RESPONSE,RTP4,9606.ENSP00000259030,0.152317880794702
HALLMARK_INTERFERON_GAMMA_RESPONSE,MYD88,9606.ENSP00000498321,0.145695364238411
HALLMARK_INTERFERON_GAMMA_RESPONSE,IFI27,9606.ENSP00000483430,0.132450331125828
HALLMARK_INTERFERON_GAMMA_RESPONSE,CMPK2,9606.ENSP00000256722,0.125827814569536
HALLMARK_INTERFERON_GAMMA_RESPONSE,NFKBIA,9606.ENSP00000216797,0.125827814569536
HALLMARK_INTERFERON_GAMMA_RESPONSE,CD40,9606.ENSP00000361359,0.119205298013245
HALLMARK_INTERFERON_GAMMA_RESPONSE,IL15,9606.ENSP00000296545,0.119205298013245
HALLMARK_INTERFERON_GAMMA_RESPONSE,UBE2L6,9606.ENSP00000287156,0.119205298013245
HALLMARK_INTERFERON_GAMMA_RESPONSE,CD86,9606.ENSP00000332049,0.112582781456954
HALLMARK_INTERFERON_GAMMA_RESPONSE,JAK2,9606.ENSP00000371067,0.112582781456954
HALLMARK_INTERFERON_GAMMA_RESPONSE,PSMB9,9606.ENSP00000363993,0.112582781456954
HALLMARK_INTERFERON_GAMMA_RESPONSE,RIPK1,9606.ENSP00000259808,0.112582781456954
HALLMARK_INTERFERON_GAMMA_RESPONSE,ICAM1,9606.ENSP00000264832,0.105960264900662
HALLMARK_INTERFERON_GAMMA_RESPONSE,PSMB8,9606.ENSP00000364016,0.105960264900662
HALLMARK_INTERFERON_GAMMA_RESPONSE,SAMD9L,9606.ENSP00000326247,0.105960264900662
HALLMARK_INTERFERON_GAMMA_RESPONSE,CXCL9,9606.ENSP00000354901,0.0993377483443709
HALLMARK_INTERFERON_GAMMA_RESPONSE,ISG20,9606.ENSP00000306565,0.0993377483443709
HALLMARK_INTERFERON_GAMMA_RESPONSE,BST2,9606.ENSP00000252593,0.0927152317880795
HALLMARK_INTERFERON_GAMMA_RESPONSE,CASP3,9606.ENSP00000311032,0.0927152317880795
HALLMARK_INTERFERON_GAMMA_RESPONSE,CASP8,9606.ENSP00000351273,0.0927152317880795
HALLMARK_INTERFERON_GAMMA_RESPONSE,CD274,9606.ENSP00000370989,0.0927152317880795
HALLMARK_INTERFERON_GAMMA_RESPONSE,IL7,9606.ENSP00000263851,0.0927152317880795
HALLMARK_INTERFERON_GAMMA_RESPONSE,PARP14,9606.ENSP00000418194,0.0927152317880795
HALLMARK_INTERFERON_GAMMA_RESPONSE,PTGS2,9606.ENSP00000356438,0.0927152317880795
HALLMARK_INTERFERON_GAMMA_RESPONSE,CASP1,9606.ENSP00000433138,0.0860927152317881
HALLMARK_INTERFERON_GAMMA_RESPONSE,HLA-A,9606.ENSP00000379873,0.0860927152317881
HALLMARK_INTERFERON_GAMMA_RESPONSE,HLA-B,9606.ENSP00000399168,0.0860927152317881
HALLMARK_INTERFERON_GAMMA_RESPONSE,SOCS3,9606.ENSP00000330341,0.0860927152317881
HALLMARK_INTERFERON_GAMMA_RESPONSE,VCAM1,9606.ENSP00000294728,0.0860927152317881
HALLMARK_INTERFERON_GAMMA_RESPONSE,PSME2,9606.ENSP00000216802,0.0794701986754967
HALLMARK_INTERFERON_GAMMA_RESPONSE,SAMHD1,9606.ENSP00000493536,0.0794701986754967
HALLMARK_INTERFERON_GAMMA_RESPONSE,SOCS1,9606.ENSP00000496577,0.0794701986754967
HALLMARK_INTERFERON_GAMMA_RESPONSE,STAT4,9606.ENSP00000351255,0.0794701986754967
HALLMARK_INTERFERON_GAMMA_RESPONSE,B2M,9606.ENSP00000497910,0.0728476821192053
HALLMARK_INTERFERON_GAMMA_RESPONSE,CXCL11,9606.ENSP00000306884,0.0728476821192053
HALLMARK_INTERFERON_GAMMA_RESPONSE,HLA-G,9606.ENSP00000366024,0.0728476821192053
HALLMARK_INTERFERON_GAMMA_RESPONSE,IDO1,9606.ENSP00000430950,0.0728476821192053
HALLMARK_INTERFERON_GAMMA_RESPONSE,IL10RA,9606.ENSP00000227752,0.0728476821192053
HALLMARK_INTERFERON_GAMMA_RESPONSE,IL2RB,9606.ENSP00000216223,0.0728476821192053
HALLMARK_INTERFERON_GAMMA_RESPONSE,IL4R,9606.ENSP00000379111,0.0728476821192053
HALLMARK_INTERFERON_GAMMA_RESPONSE,IRF8,9606.ENSP00000268638,0.0728476821192053
HALLMARK_INTERFERON_GAMMA_RESPONSE,TRIM25,9606.ENSP00000323889,0.0728476821192053
HALLMARK_INTERFERON_GAMMA_RESPONSE,CD38,9606.ENSP00000226279,0.0662251655629139
HALLMARK_INTERFERON_GAMMA_RESPONSE,CD74,9606.ENSP00000009530,0.0662251655629139
HALLMARK_INTERFERON_GAMMA_RESPONSE,HLA-DRB1,9606.ENSP00000353099,0.0662251655629139
HALLMARK_INTERFERON_GAMMA_RESPONSE,IFNAR2,9606.ENSP00000343957,0.0662251655629139
HALLMARK_INTERFERON_GAMMA_RESPONSE,PARP12,9606.ENSP00000263549,0.0662251655629139
HALLMARK_INTERFERON_GAMMA_RESPONSE,PSMB10,9606.ENSP00000351314,0.0662251655629139
HALLMARK_INTERFERON_GAMMA_RESPONSE,PSME1,9606.ENSP00000372155,0.0596026490066225
HALLMARK_INTERFERON_GAMMA_RESPONSE,TAP1,9606.ENSP00000346206,0.0596026490066225
HALLMARK_INTERFERON_GAMMA_RESPONSE,ADAR,9606.ENSP00000357459,0.0529801324503311
HALLMARK_INTERFERON_GAMMA_RESPONSE,CD69,9606.ENSP00000228434,0.0529801324503311
HALLMARK_INTERFERON_GAMMA_RESPONSE,FAS,9606.ENSP00000498466,0.0529801324503311
HALLMARK_INTERFERON_GAMMA_RESPONSE,HIF1A,9606.ENSP00000437955,0.0529801324503311
HALLMARK_INTERFERON_GAMMA_RESPONSE,HLA-DMA,9606.ENSP00000363976,0.0529801324503311
HALLMARK_INTERFERON_GAMMA_RESPONSE,HLA-DQA1,9606.ENSP00000339398,0.0529801324503311
HALLMARK_INTERFERON_GAMMA_RESPONSE,TAPBP,9606.ENSP00000404833,0.0529801324503311
HALLMARK_INTERFERON_GAMMA_RESPONSE,GBP4,9606.ENSP00000359490,0.0463576158940397
HALLMARK_INTERFERON_GAMMA_RESPONSE,HELZ2,9606.ENSP00000417401,0.0463576158940397
HALLMARK_INTERFERON_GAMMA_RESPONSE,LY6E,9606.ENSP00000428572,0.0463576158940397
HALLMARK_INTERFERON_GAMMA_RESPONSE,PSMA3,9606.ENSP00000216455,0.0463576158940397
HALLMARK_INTERFERON_GAMMA_RESPONSE,RIPK2,9606.ENSP00000220751,0.0463576158940397
HALLMARK_INTERFERON_GAMMA_RESPONSE,SP110,9606.ENSP00000258381,0.0463576158940397
HALLMARK_INTERFERON_GAMMA_RESPONSE,TNFAIP3,9606.ENSP00000481570,0.0463576158940397
HALLMARK_INTERFERON_GAMMA_RESPONSE,TRIM21,9606.ENSP00000254436,0.0463576158940397
HALLMARK_INTERFERON_GAMMA_RESPONSE,CDKN1A,9606.ENSP00000384849,0.0397350993377483
HALLMARK_INTERFERON_GAMMA_RESPONSE,CSF2RB,9606.ENSP00000384053,0.0397350993377483
HALLMARK_INTERFERON_GAMMA_RESPONSE,IRF4,9606.ENSP00000370343,0.0397350993377483
HALLMARK_INTERFERON_GAMMA_RESPONSE,IRF5,9606.ENSP00000418037,0.0397350993377483
HALLMARK_INTERFERON_GAMMA_RESPONSE,NMI,9606.ENSP00000243346,0.0397350993377483
HALLMARK_INTERFERON_GAMMA_RESPONSE,NOD1,9606.ENSP00000222823,0.0397350993377483
HALLMARK_INTERFERON_GAMMA_RESPONSE,PLSCR1,9606.ENSP00000345494,0.0397350993377483
HALLMARK_INTERFERON_GAMMA_RESPONSE,PSMB2,9606.ENSP00000362334,0.0397350993377483
HALLMARK_INTERFERON_GAMMA_RESPONSE,PTPN2,9606.ENSP00000311857,0.0397350993377483
HALLMARK_INTERFERON_GAMMA_RESPONSE,PTPN6,9606.ENSP00000391592,0.0397350993377483
HALLMARK_INTERFERON_GAMMA_RESPONSE,SELP,9606.ENSP00000263686,0.0397350993377483
HALLMARK_INTERFERON_GAMMA_RESPONSE,TNFSF10,9606.ENSP00000241261,0.0397350993377483
HALLMARK_INTERFERON_GAMMA_RESPONSE,CCL7,9606.ENSP00000367832,0.033112582781457
HALLMARK_INTERFERON_GAMMA_RESPONSE,FCGR1A,9606.ENSP00000358165,0.033112582781457
HALLMARK_INTERFERON_GAMMA_RESPONSE,GZMA,9606.ENSP00000274306,0.033112582781457
HALLMARK_INTERFERON_GAMMA_RESPONSE,IFITM2,9606.ENSP00000484689,0.033112582781457
HALLMARK_INTERFERON_GAMMA_RESPONSE,NLRC5,9606.ENSP00000262510,0.033112582781457
HALLMARK_INTERFERON_GAMMA_RESPONSE,TNFAIP6,9606.ENSP00000243347,0.033112582781457
HALLMARK_INTERFERON_GAMMA_RESPONSE,XCL1,9606.ENSP00000356792,0.033112582781457
HALLMARK_INTERFERON_GAMMA_RESPONSE,CASP7,9606.ENSP00000358327,0.0264900662251656
HALLMARK_INTERFERON_GAMMA_RESPONSE,CFH,9606.ENSP00000356399,0.0264900662251656
HALLMARK_INTERFERON_GAMMA_RESPONSE,NAMPT,9606.ENSP00000222553,0.0264900662251656
HALLMARK_INTERFERON_GAMMA_RESPONSE,SERPING1,9606.ENSP00000278407,0.0264900662251656
HALLMARK_INTERFERON_GAMMA_RESPONSE,ZBP1,9606.ENSP00000360215,0.0264900662251656
HALLMARK_INTERFERON_GAMMA_RESPONSE,C1R,9606.ENSP00000444271,0.0198675496688742
HALLMARK_INTERFERON_GAMMA_RESPONSE,C1S,9606.ENSP00000385035,0.0198675496688742
HALLMARK_INTERFERON_GAMMA_RESPONSE,CASP4,9606.ENSP00000388566,0.0198675496688742
HALLMARK_INTERFERON_GAMMA_RESPONSE,CIITA,9606.ENSP00000485010,0.0198675496688742
HALLMARK_INTERFERON_GAMMA_RESPONSE,IL15RA,9606.ENSP00000380421,0.0198675496688742
HALLMARK_INTERFERON_GAMMA_RESPONSE,IRF2,9606.ENSP00000377218,0.0198675496688742
HALLMARK_INTERFERON_GAMMA_RESPONSE,PNP,9606.ENSP00000354532,0.0198675496688742
HALLMARK_INTERFERON_GAMMA_RESPONSE,RBCK1,9606.ENSP00000348632,0.0198675496688742
HALLMARK_INTERFERON_GAMMA_RESPONSE,CFB,9606.ENSP00000416561,0.0132450331125828
HALLMARK_INTERFERON_GAMMA_RESPONSE,LCP2,9606.ENSP00000046794,0.0132450331125828
HALLMARK_INTERFERON_GAMMA_RESPONSE,PELI1,9606.ENSP00000351789,0.0132450331125828
HALLMARK_INTERFERON_GAMMA_RESPONSE,PTPN1,9606.ENSP00000360683,0.0132450331125828
HALLMARK_INTERFERON_GAMMA_RESPONSE,RNF213,9606.ENSP00000464087,0.0132450331125828
HALLMARK_INTERFERON_GAMMA_RESPONSE,SOD2,9606.ENSP00000446252,0.0132450331125828
HALLMARK_INTERFERON_GAMMA_RESPONSE,BANK1,9606.ENSP00000320509,0.0066225165562913
HALLMARK_INTERFERON_GAMMA_RESPONSE,BATF2,9606.ENSP00000301887,0.0066225165562913
HALLMARK_INTERFERON_GAMMA_RESPONSE,CMKLR1,9606.ENSP00000449716,0.0066225165562913
HALLMARK_INTERFERON_GAMMA_RESPONSE,ITGB7,9606.ENSP00000267082,0.0066225165562913
HALLMARK_INTERFERON_GAMMA_RESPONSE,LAP3,9606.ENSP00000226299,0.0066225165562913
HALLMARK_INTERFERON_GAMMA_RESPONSE,LATS2,9606.ENSP00000372035,0.0066225165562913
HALLMARK_INTERFERON_GAMMA_RESPONSE,MARCHF1,9606.ENSP00000427223,0.0066225165562913
HALLMARK_INTERFERON_GAMMA_RESPONSE,MVP,9606.ENSP00000378760,0.0066225165562913
HALLMARK_INTERFERON_GAMMA_RESPONSE,PIM1,9606.ENSP00000362608,0.0066225165562913
HALLMARK_INTERFERON_GAMMA_RESPONSE,PLA2G4A,9606.ENSP00000356436,0.0066225165562913
HALLMARK_INTERFERON_GAMMA_RESPONSE,PML,9606.ENSP00000268058,0.0066225165562913
HALLMARK_INTERFERON_GAMMA_RESPONSE,SLAMF7,9606.ENSP00000357022,0.0066225165562913
HALLMARK_INTERFERON_GAMMA_RESPONSE,TOR1B,9606.ENSP00000259339,0.0066225165562913
HALLMARK_INTERFERON_GAMMA_RESPONSE,UPP1,9606.ENSP00000330032,0.0066225165562913
HALLMARK_INTERFERON_GAMMA_RESPONSE,VAMP5,9606.ENSP00000305647,0.0066225165562913
HALLMARK_INTERFERON_GAMMA_RESPONSE,VAMP8,9606.ENSP00000263864,0.0066225165562913
HALLMARK_KRAS_SIGNALING_DN,EGF,9606.ENSP00000265171,0.178571428571429
HALLMARK_KRAS_SIGNALING_DN,IFNG,9606.ENSP00000229135,0.178571428571429
HALLMARK_KRAS_SIGNALING_DN,CACNA1F,9606.ENSP00000365441,0.142857142857143
HALLMARK_KRAS_SIGNALING_DN,CD40LG,9606.ENSP00000359663,0.107142857142857
HALLMARK_KRAS_SIGNALING_DN,CD80,9606.ENSP00000264246,0.107142857142857
HALLMARK_KRAS_SIGNALING_DN,EDN1,9606.ENSP00000368683,0.107142857142857
HALLMARK_KRAS_SIGNALING_DN,FGFR3,9606.ENSP00000339824,0.107142857142857
HALLMARK_KRAS_SIGNALING_DN,MX1,9606.ENSP00000381601,0.107142857142857
HALLMARK_KRAS_SIGNALING_DN,PDCD1,9606.ENSP00000335062,0.107142857142857
HALLMARK_KRAS_SIGNALING_DN,RYR1,9606.ENSP00000352608,0.107142857142857
HALLMARK_KRAS_SIGNALING_DN,CACNG1,9606.ENSP00000226021,0.0714285714285714
HALLMARK_KRAS_SIGNALING_DN,CALML5,9606.ENSP00000369689,0.0714285714285714
HALLMARK_KRAS_SIGNALING_DN,FGF16,9606.ENSP00000399324,0.0714285714285714
HALLMARK_KRAS_SIGNALING_DN,HTR1D,9606.ENSP00000363748,0.0714285714285714
HALLMARK_KRAS_SIGNALING_DN,IFI44L,9606.ENSP00000359787,0.0714285714285714
HALLMARK_KRAS_SIGNALING_DN,KRT5,9606.ENSP00000252242,0.0714285714285714
HALLMARK_KRAS_SIGNALING_DN,PKP1,9606.ENSP00000263946,0.0714285714285714
HALLMARK_KRAS_SIGNALING_DN,RSAD2,9606.ENSP00000371471,0.0714285714285714
HALLMARK_KRAS_SIGNALING_DN,CAMK1D,9606.ENSP00000478874,0.0357142857142857
HALLMARK_KRAS_SIGNALING_DN,CNTFR,9606.ENSP00000368265,0.0357142857142857
HALLMARK_KRAS_SIGNALING_DN,COL2A1,9606.ENSP00000369889,0.0357142857142857
HALLMARK_KRAS_SIGNALING_DN,EDN2,9606.ENSP00000361668,0.0357142857142857
HALLMARK_KRAS_SIGNALING_DN,KCNMB1,9606.ENSP00000274629,0.0357142857142857
HALLMARK_KRAS_SIGNALING_DN,KLK7,9606.ENSP00000470538,0.0357142857142857
HALLMARK_KRAS_SIGNALING_DN,KLK8,9606.ENSP00000375682,0.0357142857142857
HALLMARK_KRAS_SIGNALING_DN,KRT15,9606.ENSP00000377546,0.0357142857142857
HALLMARK_KRAS_SIGNALING_DN,OXT,9606.ENSP00000217386,0.0357142857142857
HALLMARK_KRAS_SIGNALING_DN,PDE6B,9606.ENSP00000420295,0.0357142857142857
HALLMARK_KRAS_SIGNALING_DN,TGM1,9606.ENSP00000206765,0.0357142857142857
HALLMARK_KRAS_SIGNALING_UP,IL1B,9606.ENSP00000263341,0.2625
HALLMARK_KRAS_SIGNALING_UP,MMP9,9606.ENSP00000361405,0.1625
HALLMARK_KRAS_SIGNALING_UP,ITGB2,9606.ENSP00000380948,0.15
HALLMARK_KRAS_SIGNALING_UP,CXCR4,9606.ENSP00000386884,0.1
HALLMARK_KRAS_SIGNALING_UP,IL7R,9606.ENSP00000306157,0.075
HALLMARK_KRAS_SIGNALING_UP,PECAM1,9606.ENSP00000457421,0.075
HALLMARK_KRAS_SIGNALING_UP,SPP1,9606.ENSP00000378517,0.075
HALLMARK_KRAS_SIGNALING_UP,BIRC3,9606.ENSP00000263464,0.0625
HALLMARK_KRAS_SIGNALING_UP,CTSS,9606.ENSP00000357981,0.0625
HALLMARK_KRAS_SIGNALING_UP,CXCL10,9606.ENSP00000305651,0.0625
HALLMARK_KRAS_SIGNALING_UP,HBEGF,9606.ENSP00000230990,0.0625
HALLMARK_KRAS_SIGNALING_UP,TNFRSF1B,9606.ENSP00000365435,0.0625
HALLMARK_KRAS_SIGNALING_UP,ADAM17,9606.ENSP00000309968,0.05
HALLMARK_KRAS_SIGNALING_UP,C3AR1,9606.ENSP00000302079,0.05
HALLMARK_KRAS_SIGNALING_UP,FLT4,9606.ENSP00000261937,0.05
HALLMARK_KRAS_SIGNALING_UP,IL10RA,9606.ENSP00000227752,0.05
HALLMARK_KRAS_SIGNALING_UP,PLAT,9606.ENSP00000220809,0.05
HALLMARK_KRAS_SIGNALING_UP,PLAU,9606.ENSP00000361850,0.05
HALLMARK_KRAS_SIGNALING_UP,PLAUR,9606.ENSP00000339328,0.05
HALLMARK_KRAS_SIGNALING_UP,BMP2,9606.ENSP00000368104,0.0375
HALLMARK_KRAS_SIGNALING_UP,CCL20,9606.ENSP00000351671,0.0375
HALLMARK_KRAS_SIGNALING_UP,CFH,9606.ENSP00000356399,0.0375
HALLMARK_KRAS_SIGNALING_UP,FCER1G,9606.ENSP00000289902,0.0375
HALLMARK_KRAS_SIGNALING_UP,IGF2,9606.ENSP00000391826,0.0375
HALLMARK_KRAS_SIGNALING_UP,IL2RG,9606.ENSP00000363318,0.0375
HALLMARK_KRAS_SIGNALING_UP,ITGA2,9606.ENSP00000296585,0.0375
HALLMARK_KRAS_SIGNALING_UP,LIF,9606.ENSP00000249075,0.0375
HALLMARK_KRAS_SIGNALING_UP,PTGS2,9606.ENSP00000356438,0.0375
HALLMARK_KRAS_SIGNALING_UP,TNFAIP3,9606.ENSP00000481570,0.0375
HALLMARK_KRAS_SIGNALING_UP,TRAF1,9606.ENSP00000362994,0.0375
HALLMARK_KRAS_SIGNALING_UP,ACE,9606.ENSP00000290866,0.025
HALLMARK_KRAS_SIGNALING_UP,BTC,9606.ENSP00000379092,0.025
HALLMARK_KRAS_SIGNALING_UP,ENG,9606.ENSP00000362299,0.025
HALLMARK_KRAS_SIGNALING_UP,ETS1,9606.ENSP00000376436,0.025
HALLMARK_KRAS_SIGNALING_UP,IKZF1,9606.ENSP00000331614,0.025
HALLMARK_KRAS_SIGNALING_UP,IL1RL2,9606.ENSP00000264257,0.025
HALLMARK_KRAS_SIGNALING_UP,IL33,9606.ENSP00000370842,0.025
HALLMARK_KRAS_SIGNALING_UP,IRF8,9606.ENSP00000268638,0.025
HALLMARK_KRAS_SIGNALING_UP,LAPTM5,9606.ENSP00000294507,0.025
HALLMARK_KRAS_SIGNALING_UP,LCP1,9606.ENSP00000381581,0.025
HALLMARK_KRAS_SIGNALING_UP,MAFB,9606.ENSP00000362410,0.025
HALLMARK_KRAS_SIGNALING_UP,NGF,9606.ENSP00000358525,0.025
HALLMARK_KRAS_SIGNALING_UP,NRP1,9606.ENSP00000265371,0.025
HALLMARK_KRAS_SIGNALING_UP,RETN,9606.ENSP00000221515,0.025
HALLMARK_KRAS_SIGNALING_UP,SPRY2,9606.ENSP00000366306,0.025
HALLMARK_KRAS_SIGNALING_UP,AKT2,9606.ENSP00000375892,0.0125
HALLMARK_KRAS_SIGNALING_UP,ALDH1A2,9606.ENSP00000249750,0.0125
HALLMARK_KRAS_SIGNALING_UP,ALDH1A3,9606.ENSP00000332256,0.0125
HALLMARK_KRAS_SIGNALING_UP,CBL,9606.ENSP00000264033,0.0125
HALLMARK_KRAS_SIGNALING_UP,CFB,9606.ENSP00000416561,0.0125
HALLMARK_KRAS_SIGNALING_UP,CPE,9606.ENSP00000386104,0.0125
HALLMARK_KRAS_SIGNALING_UP,DUSP6,9606.ENSP00000279488,0.0125
HALLMARK_KRAS_SIGNALING_UP,ERO1A,9606.ENSP00000379042,0.0125
HALLMARK_KRAS_SIGNALING_UP,GNG11,9606.ENSP00000248564,0.0125
HALLMARK_KRAS_SIGNALING_UP,GPNMB,9606.ENSP00000371420,0.0125
HALLMARK_KRAS_SIGNALING_UP,GUCY1A1,9606.ENSP00000296518,0.0125
HALLMARK_KRAS_SIGNALING_UP,ID2,9606.ENSP00000234091,0.0125
HALLMARK_KRAS_SIGNALING_UP,IGFBP3,9606.ENSP00000370473,0.0125
HALLMARK_KRAS_SIGNALING_UP,KLF4,9606.ENSP00000363804,0.0125
HALLMARK_KRAS_SIGNALING_UP,LY96,9606.ENSP00000284818,0.0125
HALLMARK_KRAS_SIGNALING_UP,MAP3K1,9606.ENSP00000382423,0.0125
HALLMARK_KRAS_SIGNALING_UP,MMP10,9606.ENSP00000279441,0.0125
HALLMARK_KRAS_SIGNALING_UP,MMP11,9606.ENSP00000215743,0.0125
HALLMARK_KRAS_SIGNALING_UP,NIN,9606.ENSP00000371472,0.0125
HALLMARK_KRAS_SIGNALING_UP,PCSK1N,9606.ENSP00000218230,0.0125
HALLMARK_KRAS_SIGNALING_UP,PLEK2,9606.ENSP00000216446,0.0125
HALLMARK_KRAS_SIGNALING_UP,PPP1R15A,9606.ENSP00000200453,0.0125
HALLMARK_KRAS_SIGNALING_UP,PRDM1,9606.ENSP00000358092,0.0125
HALLMARK_KRAS_SIGNALING_UP,PRKG2,9606.ENSP00000264399,0.0125
HALLMARK_KRAS_SIGNALING_UP,PTBP2,9606.ENSP00000359216,0.0125
HALLMARK_KRAS_SIGNALING_UP,RBM4,9606.ENSP00000386894,0.0125
HALLMARK_KRAS_SIGNALING_UP,RBP4,9606.ENSP00000360522,0.0125
HALLMARK_KRAS_SIGNALING_UP,SDCCAG8,9606.ENSP00000355499,0.0125
HALLMARK_KRAS_SIGNALING_UP,SEMA3B,9606.ENSP00000480680,0.0125
HALLMARK_KRAS_SIGNALING_UP,SOX9,9606.ENSP00000245479,0.0125
HALLMARK_KRAS_SIGNALING_UP,TFPI,9606.ENSP00000233156,0.0125
HALLMARK_KRAS_SIGNALING_UP,TLR8,9606.ENSP00000312082,0.0125
